DATE	YEAR	STATE	CITY	PUBLIC	PRIVATE	FAMILY	FELONY	NON_STRANGER	NUMBER_LOCATIONS	LOCATION_PRIMARY	LOCATION_SECONDARY	UNSOLVED	SHOOTER_COUNT	SHOOTER_SUSPECTED	SHOOTER_MALE	SHOOTER_WHITE	SHOOTER_BLACK	SHOOTER_HISPANIC	SHOOTER_ASIAN	SHOOTER_OTHERNONWHITE	SHOOTER_IMMIGRANT	SHOOTER_AGE_UNDER18	SHOOTER_AGE_18TO24	SHOOTER_AGE_25TO29	SHOOTER_AGE_30TO39	SHOOTER_AGE_40TO49	SHOOTER_AGE_50TO59	SHOOTER_AGE_60PLUS	SHOOTER_FEMALE	SHOOTER_SUICIDE_ONSCENE	SHOOTER_SUICIDE_OFFSCENE	SHOOTER_KILLED_ONSCENE	SHOOTER_KILLED_OFFSCENE	SHOOTER_DETAINED_ONSCENE	SHOOTER_DETAINED_OFFSCENE	VICTIM_COUNT_SHOTINJURED	VICTIM_COUNT_SHOTFATAL	VICTIMS_MALE	VICTIMS_FEMALE	VICTIMS_AGE_UNDER18	VICTIMS_AGE_UNDER12	VICTIMS_AGE_12TO17	VICTIMS_AGE_18TO24	VICTIMS_AGE_25TO29	VICTIMS_AGE_30TO39	VICTIMS_AGE_40TO49	VICTIMS_AGE_50TO59	VICTIMS_AGE_60PLUS	VICTIMS_PREGNANT	VICTIMS_REL_ROMANTIC	VICTIMS_REL_COWORKERS	VICTIMS_REL_CHILDREN	VICTIMS_REL_OTHERFAMILY	VICTIMS_REL_OTHERNONSTRANGER	VICTIMS_REL_STRANGERS	GUNS_MULTIPLE	GUNS_HANDGUN	GUNS_SHOTGUN	GUNS_RIFLE	GUNS_ASSAULTWEAPON	DEFENSIVE_GUNS	OTHER_WEAPONS_USED	SHOOTING_DAYLIGHT	SHOOTER_PRIORARREST	SHOOTER_GANG	SHOOTER_VIOLENCE	SHOOTER_MENTALHEALTH	SHOOTER_MILITARY	SHOOTER_LAWENFORCE	SHOOTER_LOSTJOB	SHOOTER_FINANCIALSTRAIN	SHOOTER_SEPARATION	SHOOTER_CONFLICT	SHOOTER_OTHERSTRESS	SHOOTER_VICTIMABUSE	SHOOTER_VOICEMOTIVES	HATE_CRIME	SHOOTING_SPREE	SHOOTING_RURAL	SHOOTING_SUBURBAN	SHOOTING_URBAN	OFFICIAL_RECORDS	NEWS_ARTICLES_ORD	NEWS_MULTISTATE	NEWS_NYT	NEWS_LATIMES	NEWS_WAPOST	NEWS_CHICAGOTRIB
JAN-2002	2002	Pennsylvania	Ardmore	0	1	1	0	0	1	20	99	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	4	1	3	1	0	1	0	0	0	1	0	2	0	1	0	1	2	0	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	5	1	0	0	0	0
JAN-2002	2002	Pennsylvania	Delaware Township	0	1	1	0	0	1	20	99	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	1	3	2	1	1	0	0	2	0	0	0	0	0	0	0	4	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	5	1	1	0	0	0
FEB-2002	2002	New Jersey	Camden	0	1	1	1	1	1	20	99	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	3	1	0	0	0	0	0	2	2	0	0	0	0	0	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	5	1	0	0	0	0
FEB-2002	2002	New Jersey	Toms River	0	1	1	0	0	3	20	20	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	4	1	3	0	0	0	1	2	0	1	0	0	0	0	0	0	1	3	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	5	1	1	1	0	1
FEB-2002	2002	Oregon	McMinnville	0	1	1	0	0	1	20	99	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	5	2	3	4	2	2	0	0	1	0	0	0	0	1	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	4	1	1	1	0	0
MAR-2002	2002	Indiana	South Bend	1	0	0	0	1	1	48	99	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	4	4	0	0	0	0	0	0	0	2	1	1	0	0	4	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	5	1	0	0	0	0
MAR-2002	2002	California	Merced	0	1	1	0	0	1	20	99	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	4	2	2	4	1	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	0	1	0	0	0	1	0	0	4	1	0	1	0	0
APR-2002	2002	New Jersey	Toms River	0	1	0	0	1	3	20	20	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	5	3	2	0	0	0	0	1	0	3	1	0	0	0	0	0	0	5	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	1	0	1	0	1	4	1	1	0	0	0
MAY-2002	2002	Alabama	Heflin	1	0	0	1	0	1	24	99	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	4	4	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	5	1	0	0	0	0
JUN-2002	2002	Tennessee	Bedford	0	1	0	1	0	1	20	99	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	4	2	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0
AUG-2002	2002	Texas	Dallas	0	1	1	0	0	1	20	99	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	5	1	4	2	2	0	1	0	1	0	1	0	0	1	0	2	2	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	1	0	1	0	0
AUG-2002	2002	Alabama	Rutledge	0	1	0	0	1	1	20	99	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	6	4	2	2	0	2	1	0	1	1	0	1	0	0	0	0	6	0	0	1	0	1	0	0	1	0	1	1	0	1	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	1	4	1	0	1	0	1
SEP-2002	2002	Texas	Donna	0	1	0	1	0	1	18	99	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	4	0	4	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	4	1	0	0	0	0
SEP-2002	2002	Florida	Lake Worth	0	1	1	0	0	3	20	20	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	4	2	2	1	0	1	1	0	0	1	1	0	0	0	0	0	4	0	0	0	1	0	0	0	0	1	99	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	5	1	0	1	0	0
SEP-2002	2002	Nebraska	Norfolk	1	0	0	1	0	1	2	99	0	3	0	3	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	1	5	1	4	0	0	0	0	1	1	2	1	0	0	0	0	0	0	0	5	1	1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	5	1	1	1	0	1
NOV-2002	2002	California	Yuba City	0	1	1	0	0	1	20	99	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	4	3	1	3	3	0	0	1	0	0	0	0	0	1	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	99	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	5	1	0	1	0	1
DEC-2002	2002	Arizona	Mesa	0	1	1	0	0	1	20	99	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	5	2	3	1	1	0	0	0	0	3	0	1	0	1	0	1	3	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	3	1	0	1	1	1
DEC-2002	2002	Michigan	Detroit	0	1	0	1	0	1	20	99	0	2	0	2	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5	2	3	3	2	1	0	0	1	0	0	1	0	0	0	0	0	0	5	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	5	1	1	1	0	1
JAN-2003	2003	Illinois	Chicago	0	1	0	0	1	1	20	99	0	2	0	2	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	4	3	1	1	1	0	2	0	0	1	0	0	0	0	0	0	0	4	0	1	1	99	99	99	0	0	1	99	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	4	1	0	1	0	1
JAN-2003	2003	Texas	Edinburg	0	1	0	1	0	1	20	99	1	99	0	99	99	99	99	99	99	99	99	99	99	99	99	99	99	0	0	99	0	99	0	1	0	6	6	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	6	0	1	1	0	1	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	4	1	0	0	0	0
FEB-2003	2003	Texas	Harris County	0	1	1	0	0	1	20	99	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	5	0	5	3	3	0	0	1	0	1	0	0	0	2	0	3	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	5	1	0	0	0	0
FEB-2003	2003	Alabama	Huntsville	1	0	0	0	1	1	5	99	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	4	4	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	5	1	0	0	0	1
APR-2003	2003	Virginia	Roanoke	0	1	1	0	0	1	20	99	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	4	1	3	3	2	1	0	0	1	0	0	0	0	1	0	0	0	3	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	1	0	0	1	0
MAY-2003	2003	Georgia	Atlanta	0	1	0	0	1	1	20	99	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	4	4	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0
JUN-2003	2003	Texas	Dallas	0	1	0	1	0	1	20	99	1	99	0	99	99	99	99	99	99	99	99	99	99	99	99	99	99	0	0	99	0	99	0	0	0	4	3	1	0	0	0	2	1	1	0	0	0	0	99	99	99	99	99	99	0	1	0	0	0	0	0	0	99	99	99	99	99	99	99	99	99	99	99	99	99	0	0	0	1	0	0	1	1	0	0	0	0
JUL-2003	2003	California	Bakersfield	0	1	1	0	0	1	20	99	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	5	2	3	3	3	0	0	0	1	0	0	1	0	1	0	3	1	0	0	0	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	5	1	0	1	0	1
JUL-2003	2003	Mississippi	Meridian	1	0	0	0	1	1	48	99	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	8	6	4	2	0	0	0	0	0	0	3	3	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	1	99	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	1	5	1	1	1	1	1
JUL-2003	2003	Texas	Clear Lake	0	1	0	0	1	1	20	99	0	2	0	1	1	0	1	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	4	2	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	1	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	1	3	1	0	0	0	0
AUG-2003	2003	Colorado	Denver	0	1	1	0	1	1	20	99	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	5	2	3	0	0	0	1	0	1	3	0	0	0	1	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	5	1	0	0	0	0
AUG-2003	2003	Florida	Moore Haven	1	0	0	0	0	1	21	99	1	2	0	2	0	0	2	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	4	4	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	4	0	1	1	0	0	0	0	0	0	99	0	99	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	3	1	0	0	1	0
AUG-2003	2003	North Carolina	Gastonia	0	1	0	1	0	1	20	99	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	4	1	3	0	0	0	2	0	2	0	0	0	0	0	0	0	0	4	0	1	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	4	1	0	0	1	1
AUG-2003	2003	Illinois	Chicago	1	0	0	0	1	1	48	99	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	6	6	0	0	0	0	0	0	2	1	3	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	5	1	1	1	0	1
SEP-2003	2003	Michigan	Westland	1	0	0	0	0	1	7	99	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	4	4	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	4	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	5	1	0	0	0	1
SEP-2003	2003	Indiana	Gary	0	1	1	0	0	1	20	99	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	4	2	2	2	1	1	1	0	0	1	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	99	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	1
OCT-2003	2003	Idaho	Oldtown	1	0	1	0	0	1	3	99	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	4	3	1	0	0	0	0	0	0	1	0	3	0	1	0	0	0	2	2	0	1	0	0	0	0	0	1	99	0	99	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	4	1	0	0	0	0
NOV-2003	2003	South Carolina	Chesnee	1	0	0	0	0	1	24	99	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	4	3	1	0	0	0	0	2	1	0	1	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	5	1	0	1	0	0
NOV-2003	2003	Illinois	Chicago	1	0	0	0	0	1	24	99	1	99	0	99	99	99	99	99	99	99	99	99	99	99	99	99	99	0	0	99	0	99	0	0	0	4	3	1	0	0	0	2	1	0	0	1	0	0	99	99	99	99	99	99	99	99	99	99	99	0	1	99	99	99	99	99	99	99	99	99	99	99	99	99	99	0	0	0	1	0	1	1	1	0	0	0	1
DEC-2003	2003	California	Santa Clara	0	1	1	0	0	1	20	99	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	4	2	2	3	2	1	0	0	1	0	0	0	0	1	0	3	0	0	0	0	1	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	1	0	1	0	0
DEC-2003	2003	North Carolina	Aventon	0	1	1	0	0	1	20	99	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	4	3	1	1	1	0	0	0	0	2	1	0	0	1	0	1	0	2	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	3	1	0	0	0	0
DEC-2003	2003	Alabama	Birmingham	0	1	0	1	0	1	20	99	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	4	4	0	2	0	2	1	1	0	0	0	0	0	0	0	0	0	4	99	99	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	2	1	0	0	0	0
DEC-2003	2003	North Carolina	Moore County	0	1	0	1	0	1	20	99	0	3	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	4	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	1	1	1	0	0	1	1	1	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	3	1	0	0	1	0
JAN-2004	2004	Virginia	Norfolk	0	1	1	0	0	1	20	99	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	4	1	3	2	2	0	1	1	0	0	0	0	0	1	0	2	1	0	0	0	1	0	0	0	0	1	1	1	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0
JAN-2004	2004	Indiana	Gary	0	1	0	1	0	1	20	99	0	3	0	3	0	3	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	4	3	1	1	1	0	1	0	0	2	0	0	0	0	0	0	0	4	0	1	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1
MAR-2004	2004	California	Fresno	0	1	1	0	0	1	20	99	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	9	3	6	8	7	1	0	1	0	0	0	0	0	0	0	9	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	5	1	1	1	1	1
MAR-2004	2004	Texas	McKinney	0	1	0	1	0	1	20	99	0	2	0	2	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	4	3	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	1	3	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0
APR-2004	2004	Florida	Hardaway	0	1	1	0	0	1	20	99	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	4	1	3	2	1	1	1	0	1	0	0	0	0	1	0	0	0	3	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0
MAY-2004	2004	Pennsylvania	Zion Grove	0	1	1	0	0	4	20	20	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	4	2	2	2	0	2	1	0	1	0	0	0	0	1	0	3	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	1	0	0	0	0
MAY-2004	2004	Florida	Orange Park	0	1	0	1	0	1	20	99	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	4	3	1	0	0	0	0	0	1	1	2	0	0	0	0	0	0	4	0	1	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	3	1	0	0	0	0
JUL-2004	2004	Kansas	Kansas City	1	0	0	0	1	1	48	99	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	5	5	0	0	0	0	1	0	0	3	1	0	0	0	5	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	5	1	1	0	1	1
SEP-2004	2004	Texas	Livingston	0	1	1	0	0	1	20	99	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	4	2	2	1	0	1	0	0	0	2	0	1	0	1	0	0	3	0	0	0	1	0	0	0	0	0	1	99	0	99	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0
SEP-2004	2004	Louisiana	New Orleans	1	0	0	1	0	1	3	99	0	2	0	2	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	4	2	2	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	4	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
OCT-2004	2004	Louisiana	New Orleans	0	1	0	1	0	1	20	99	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	4	3	1	0	0	0	0	3	0	0	1	0	0	0	0	0	0	4	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0
NOV-2004	2004	Georgia	Moultrie	0	1	0	1	0	1	20	99	0	2	0	2	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	5	2	3	1	1	0	0	2	1	0	1	0	0	0	0	0	0	5	0	1	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	2	1	0	0	0	0
NOV-2004	2004	Wisconsin	Meteor	1	0	0	0	0	1	10	99	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	6	5	1	0	0	0	1	2	0	2	1	0	0	0	0	0	0	0	6	0	0	0	1	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	1	1	1	1	1
NOV-2004	2004	Missouri	St. Louis	0	1	1	0	0	1	20	99	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	4	1	3	3	3	0	0	1	0	0	0	0	0	1	0	0	0	3	0	0	1	0	0	0	0	0	99	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0
NOV-2004	2004	New Jersey	Newark	1	0	0	1	0	1	10	99	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	4	3	1	0	0	0	1	1	2	0	0	0	0	0	0	0	0	1	3	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
DEC-2004	2004	Ohio	Columbus	1	0	0	0	0	1	3	99	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	4	4	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	4	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	5	1	1	1	1	1
FEB-2005	2005	Indiana	Loogoote	0	1	1	0	1	1	20	99	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	4	2	2	2	2	0	0	1	1	0	0	0	0	1	0	2	1	1	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	3	1	0	1	1	1
MAR-2005	2005	Georgia	Atlanta	1	0	0	0	0	2	11	13	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	4	3	1	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	4	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	5	1	1	1	1	1
MAR-2005	2005	Wisconsin	Brookfield	1	0	0	0	0	1	4	99	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	4	7	6	1	2	0	2	0	0	0	1	3	1	0	0	0	0	0	7	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	5	1	1	1	1	1
MAR-2005	2005	Minnesota	Red Lake	1	1	1	0	0	2	53	20	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	7	9	4	5	5	0	5	0	1	1	0	1	1	0	0	0	0	2	7	0	1	1	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	4	1	1	1	1	1
MAY-2005	2005	California	Garner Valley	0	1	1	0	0	1	20	99	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	5	1	4	3	2	1	0	0	0	1	0	1	0	1	0	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	5	1	1	1	0	1
MAY-2005	2005	West Virginia	Huntington	0	1	0	0	0	1	20	99	1	99	0	99	99	99	99	99	99	99	99	99	99	99	99	99	99	0	0	99	0	99	0	0	0	4	3	1	2	0	2	2	0	0	0	0	0	0	99	99	99	99	99	99	99	99	99	99	99	0	0	0	99	99	99	99	99	99	99	99	99	99	99	99	99	0	0	0	1	0	1	2	0	0	0	0	0
MAY-2005	2005	Ohio	Bellefontane	0	1	1	0	0	2	20	20	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	5	1	4	1	0	1	1	0	1	0	0	2	0	0	0	0	3	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	5	1	1	1	1	1
MAY-2005	2005	Oklahoma	Oklahoma City	0	1	0	0	1	1	20	99	0	2	0	2	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	4	3	1	0	0	0	0	1	0	1	2	0	0	0	0	0	0	1	3	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	5	1	0	0	0	0
JUN-2005	2005	Florida	Naples	0	1	0	1	0	1	20	99	1	99	0	99	99	99	99	99	99	99	99	99	99	99	99	99	99	0	0	99	0	99	0	0	0	4	3	1	0	0	0	0	0	3	1	0	0	0	99	99	99	99	99	99	99	99	99	99	99	0	0	1	99	99	99	99	99	99	99	99	99	99	99	99	99	0	0	1	0	0	1	1	0	0	0	0	0
